category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
865|24901|28321,Concrete Grinding | Surface Preparation|Floor Grinders|Rental Concrete Grinders and Surface Preparat,CC213H,Dual Head Grinder,Diamond Products CC213H Dual Head Grinder,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC213H-Dual-Head.jpg,Diamond Products,Diamond Products CC213H Dual Head Grinder,"13 HP Honda gas engine Wet or dry attachments Uses two 10"" or 12"" grinding heads Can be fitted with grinding blocks or carbide-toothed grinding blocks Remote throttle 2 gallon gas tank Flip forward wheels for easy maneuverability Adjustable rear axle that allows weight distribution changes 1/4"" steel box frame Lifting handles Height adjustment handle bars",,,Diamond Products CC213H Dual Head Grinder,Dual Head Grinder
1734|27764,Cut-Off Wheels|Cut-Off and Chop Wheels,17963,"Tyrolit 6"" x 45"" x 7/8"" Metal Basic Super-Thin Cut-Off Wheel",,E:\IMAGES\ITEMS\product\1\7\Tyrolit-Basic-Super-Thin-Cut-Off.jpg,Diamond Products,,"Aluminum oxide grain General purpose wheel for cutting INOX, steel and stainless For cutting thin-wall metal sheets, profiles and tubes Good cutting rates and wheel life Excellent price & performance ratio Contaminate-free of iron, sulfur and chlorine, <0.1%",,,"6"" x 45"" x 7/8"" Metal Cut-Off","Tyrolit 6"" x 45"" x 7/8"" Metal Basic Super-Thin Cut-Off Wheel"
1734|27764,Cut-Off Wheels|Cut-Off and Chop Wheels,18568,"Tyrolit 4-1/2"" x 40"" x 7/8"" Metal Basic Super-Thin Cut-Off Wheel",,E:\IMAGES\ITEMS\product\1\7\Tyrolit-Basic-Super-Thin-Cut-Off.jpg,Diamond Products,"4-1/2"" x 40"" x 7/8"" Metal Cut-Off","Aluminum oxide grain General purpose wheel for cutting INOX, steel and stainless For cutting thin-wall metal sheets, profiles and tubes Good cutting rates and wheel life Excellent price & performance ratio Contaminate-free of iron, sulfur and chlorine, <0.1%",,,"4-1/2"" x 40"" x 7/8"" Metal Cut-Off","Tyrolit 4-1/2"" x 40"" x 7/8"" Metal Basic Super-Thin Cut-Off Wheel"
28|24978,Masonry Saws|Masonry Saws,CC300M,Masonry Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC300M-Masonry.jpg,Diamond Products,,"The most cost-efficient way to cut masonry Cuts 5"" deep with 14"" blade Powerful 3HP electric motor Durable frame design Tool-fee air filter replacement Longer motor life due to a superior foam air filter Includes 2 spare air filters Smooth sliding material cutting Cutting head is pulled down into the material","Power Supply: 115V/60Hz Motor Power: 2 HP Amp Draw: 15 amp RPM: 3,600 Max. Depth of cut: 5 Max. Length of Cut: 16 Material Capacity: 8 x 8 x 16 Saw Height: 24 without stand Saw length: 28 Saw Width: 23",,Diamond Products CC300M Masonry Saw,Masonry Saw
28|24978,Masonry Saws|Masonry Saws,CC350M,Masonry Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC350M-Masonry.jpg,Diamond Products,,"The most cost-efficient way to cut pavers Powerful 1.5 HP electric motor Includes leg kit with 2 rear wheels Smooth sliding material cutting table Cutting head is pulled down into the material Cuts 5"" deep with a 14"" blade Durable frame design with closed back Water pump Water and material is contained in the heavy duty metal tray","Power Supply - 115V/60Hz Motor Power - 1.5HP Amp Draw - 15 amp RPM - 3,600 Max. Depth of Cut - 5 Max. Length of Cut - 16 Material Capacity - 8 x 8 x 16 Saw Height - 29 without leg kit, 50-1/2 with leg kit Saw length - 48 Saw width - 24 Weight - 178 lbs. with leg kit",,Diamond Products CC350M Masonry Saw,Masonry Saw
28|24978,Masonry Saws|Masonry Saws,CC500MXL2,Masonry Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC500MXL2-Masonry.jpg,Diamond Products,,Variety of power options Stay level blade guard Removable cutting head Leg kit standard - folding stand optional Sude carrying handles Includes water pump Vulcanized rubber coated materials slide cart Easy and safe access to depth control lock Heavy duty frame design help resist damage to saw body Simple yet strong design allows easy maintenance,"Maximum Depth of Cut: 5 Blade Shaft Diameter: 7/8 Arbor Diameter: 1 Blade Shaft Bearings: Flange block ball bearings Blade Mounting: right (electric), Left(gas) Blade Raise/Lower: Counterbalanced, spring tensioned head pivots on two 7/8” flange block bearings Blade Coolant: Dual spray tubes, pump fed(electric models), pump from tray (gas models) Air Filter: 3-stage cyclone (gas models) Fuel Capacity: 1 gallon (gas models) High Temp Shut-off: Included (electric models)",,Diamond Products CC500MXL2 Masonry Saw,Masonry Saw
28|24978,Masonry Saws|Masonry Saws,CC800M,Block Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC800M-Block.png,Diamond Products,,"24"" blade cuts a 10"" block in a single pass Variety of power options Stay level blade guard and enclosed blade shaft Replaceable cart travel rails Durable 3/16"" steel frame Includes water pump Easily rolling 16"" x 25"" aluminum cutting cart/tray with vulcanized rubber coated non-slip top Large capacity, deep tapered water tra 2 V-belts promote efficent delivery of power to the blade","Maximum Depth of Cut: 8” with 20” blade, 10” with 24” blade Arbor Diameter: 1” Blade Shaft Bearings: Flange block ball bearings Blade Shaft Drive: 2 premium gripnotch v-belt two 1” flange block bearings Blade coolant: dual spray tubes, pump (fed models) Garden hose connection (gas models) Air Filter: 3-stage cyclone (gas models) Fuel Capacity: 1 gallon (gas models) High Temp Shut-off: Included (electric models) Starter: Recoil on gas models, capacity on electric models",,Diamond Products CC800M Block Saw,Block Saw
24970,Diamond Saw Blades,WWBB,Wet Walk Behind Blades,,E:\IMAGES\ITEMS\product\W\W\Diamond-Products-WWBB-Wet-Walk-Behind.png,Diamond Products,,Available Colors: Imperial Purple Heavy Duty Orange Premium Black Pro Blue Super Premium Silver Mega Premium Green Pro Heavy Duty Super Heavy Duty Pro Plus Super Premium Plus Super Supreme Mega Premium Plus Mega Supreme Giga Premium,,,Diamond Products WWBB Wet Walk Behind Blades,Wet Walk Behind Blades
24970,Diamond Saw Blades,58059,Heavy Duty Orange Wet Tile Blades,,E:\IMAGES\ITEMS\product\5\8\Diamond-Products-58059-Heavy-Duty-Orange-Wet-Tile.jpg,Diamond Products,,"Fast smooth cute in granite marble, glass and other hard dense tiles Fast smooth cut in ceramic or fiberglass and other soft, porous tiles",For use on tile saws.,,Diamond Products 58059 Heavy Duty Orange Wet Tile Blades,Heavy Duty Orange Wet Tile Blades
24970,Diamond Saw Blades,12361,Premium Black Wet Tile Blades,,E:\IMAGES\ITEMS\product\1\2\Diamond-Products-12361-Premium-Black-Wet-Tile.jpg,Diamond Products,,"Fast smooth cut in granite, marble, glass and other hard, dense tiles Fast smooth cut in ceramic or fiberglass and other soft, porous tiles",,,Diamond Products 12361 Premium Black Wet Tile Blades,Premium Black Wet Tile Blades
24970,Diamond Saw Blades,12374,Standard Gold Wet Tiles Blades,,E:\IMAGES\ITEMS\product\1\2\Diamond-Products-12374-Standard-Gold-Wet-Tiles.jpg,Diamond Products,,"Fast smooth cut in granite, marble, glass and other hard, dense tiles Fast smooth cut in ceramic or fiberglass and other soft, porous tiles",,,Diamond Products 12374 Standard Gold Wet Tiles Blades,Standard Gold Wet Tiles Blades
24970,Diamond Saw Blades,HDOW,Heavy Duty Orange Wall Saw/Hand Saw Blades,,E:\IMAGES\ITEMS\product\H\D\Diamond-Products-HDOW-Heavy-Duty-Orange-Wall-SawHand-Saw.jpg,Diamond Products,,"Split segment give less resistance for faster and more economical cutting All wall saw and hand saw blades come with 1"" arbor.",Custom arbor sizes are available.,,Diamond Products HDOW Heavy Duty Orange Wall Saw/Hand Saw Blades,Heavy Duty Orange Wall Saw/Hand Saw Blades
24970,Diamond Saw Blades,HDOR,Heavy Duty Orange Random Crack Saw Wet Blades,,E:\IMAGES\ITEMS\product\H\D\Diamond-Products-HDOR-Heavy-Duty-Orange-Random-Crack-Saw.jpg,Diamond Products,,"Used to prepare random crack for resealing with joint sealant materials 1"" arbor with drivepin hole Insert wear protection",,,Diamond Products HDOR Heavy Duty Orange Random Crack Saw Wet Blades,Heavy Duty Orange Random Crack Saw Wet Blades
24970,Diamond Saw Blades,PBCS,Premium Black Crack Saw,,E:\IMAGES\ITEMS\product\P\B\Diamond-Products-PBCS-Premium-Black-Crack.png,Diamond Products,,"Used to prepare random racks for resealing with joint sealant materials 1"" arbor with drivepin hole Insert segment wear protection",,,Diamond Products PBCS Premium Black Crack Saw,Premium Black Crack Saw
24970,Diamond Saw Blades,PCDW,Premium Chamfer Diamond Wheel,,E:\IMAGES\ITEMS\product\P\C\Diamond-Products-PCDW-Premium-Chamfer-Diamond.jpg,Diamond Products,,Chamfer Grinding Blade Used for Angle and Decorative Cuts,,,Diamond Products PCDW Premium Chamfer Diamond Wheel,Premium Chamfer Diamond Wheel
24970,Diamond Saw Blades,SWFGB,Specialty Wet Floor Grinder Blades,,E:\IMAGES\ITEMS\product\S\W\Diamond-Products-SWFGB-Specialty-Wet-Floor-Grinder.jpg,Diamond Products,,"Designed for unique special cutting and grinding situations Polycrystalline diamonds for epoxy and glue removal Use in multiples on 8"" and 10"" grinding heads",Use with water for cooling.  For use on Core Cut floor grinders and similar machines.,,Diamond Products SWFGB Specialty Wet Floor Grinder Blades,Specialty Wet Floor Grinder Blades
24970,Diamond Saw Blades,SWHSB,Specialty Wet Hand Saw Blades,,E:\IMAGES\ITEMS\product\S\W\Diamond-Products-SWHSB-Specialty-Wet-Hand-Saw.jpg,Diamond Products,,Designed for unique special cutting and grinding situations,Wet cutting only.,,Diamond Products SWHSB Specialty Wet Hand Saw Blades,Specialty Wet Hand Saw Blades
24970,Diamond Saw Blades,HSSB,High Speed Segmented Blades,,E:\IMAGES\ITEMS\product\H\S\Diamond-Products-HSSB-High-Speed-Segmented.jpg,Diamond Products,,"High speed blades that cut cured concrete, green concrete, asphalt, brick & block and general purpose",Types of Segmented Blades available: Delux-Cut Star Blue Standard Gold Imperial Purple X-tra Plus Red Heavy Duty Orange Premium Black Super Heavy Duty Silver,,Diamond Products HSSB High Speed Segmented Blades,High Speed Segmented Blades
24970,Diamond Saw Blades,CHSB,Cut-All High Speed Blades,,E:\IMAGES\ITEMS\product\C\H\Diamond-Products-CHSB-Cut-All-High-Speed.jpg,Diamond Products,,"Cut-All High Speed Blades have a split segment design that cuts cured concrete, green concrete, brick and block, paver block, stone, precast, ductile iron, and asphalt","For use on high speed, masonry and low HP walk behind saws. Available in General Purpose Blade or Imperial Purple Blade.",,Diamond Products CHSB Cut-All High Speed Blades,Cut-All High Speed Blades
24970,Diamond Saw Blades,TDBCR,Turbo Diamond Blades - Continuous Rim,,/,Diamond Products,,Offer fast cut Serrated segment design Less surface to surface contact,Available in: Delux-Cut Star Blue Standard Gold Imperial Purple Heavy Duty Premium Black Super Heavy Duty Silver,,Diamond Products TDBCR Turbo Diamond Blades - Continuous Rim,Turbo Diamond Blades - Continuous Rim
24970,Diamond Saw Blades,TDBHP,Turbo Diamond Blades - High Performance,,E:\IMAGES\ITEMS\product\H\P\Diamond-Products-HPTB-High-Performance-Turbo.jpg,Diamond Products,,"High Performance Turbo blades have a segmented turbo design for a faster, long life cut","For use on high speed and masonry saws.  Comes in Star Blue, Standard Gold, Heavy Duty Orange, Premium Black and Super Heavy Duty Silver.",,Diamond Products Turbo Diamond Blades - High Performance,Turbo Diamond Blades - High Performance
24970,Diamond Saw Blades,STB,Specialty Turbo Blades,,E:\IMAGES\ITEMS\product\S\T\Diamond-Products-STB-Specialty-Turbo.png,Diamond Products,,Ideal for cutting ductile iron and thin gauge metal drywall studs Turbo-style segment design Abrasive materials adhered to the core to help prevent metal burrs Continuous rim turbo style for a smooth cut Turbo style serrated segments give a fast cut long life,"For use on high speed, masonry and low HP walk behind saws.  Available in Ductile Iron, Shock Wave Blue, Shock Wave White, T-Seg Premium and XL-Turbo.",,Diamond Products STB Specialty Turbo Blades,Specialty Turbo Blades
24970,Diamond Saw Blades,DSDB,Dry Specialty Diamond Blades,,E:\IMAGES\ITEMS\product\D\S\Diamond-Products-DSDB-Dry-Specialty-Diamond.jpg,Diamond Products,,Designated for special and specific cutting circumstances.,"Dry Specialty Diamond Blades are available in Carbide (Demo-Cut), Electroplated (stud-cut), PCD (Fiber Cement Board) and Vacuum Bonded (A2Z Multipurpose).",,Diamond Products DSDB Dry Specialty Diamond Blades,Dry Specialty Diamond Blades
24970,Diamond Saw Blades,CRCG,Continuous Ring Cup Grinder,,E:\IMAGES\ITEMS\product\C\R\Diamond-Products-CRCG-Continuous-Ring-Cup.jpg,Diamond Products,,Smooth grinding Long life,Available in: Standard Gold Heavy Duty Orange,,Diamond Products CRCG Continuous Ring Cup Grinder,Continuous Ring Cup Grinder
24970,Diamond Saw Blades,DRCG,Double Row Cup Grinders,,E:\IMAGES\ITEMS\product\D\R\Diamond-Products-DRCG-Double-Row-Cup.jpg,Diamond Products,,Used for heavier and tougher jobs Smooth Finish,"Available in: Delux-Cut, Star Blue, Utility Green, Standard Gold, Heavy Duty Orange.",,Diamond Products DRCG Double Row Cup Grinders,Double Row Cup Grinders
24970,Diamond Saw Blades,PCG,PCD Cup Grinders,,E:\IMAGES\ITEMS\product\P\C\Diamond-Products-PCG-PCD-Cup.jpg,Diamond Products,,For epoxy and glue removal Allows aggressive removal of glue and epoxy,Available in Poly Crystaline.,,Diamond Products PCG PCD Cup Grinders,PCD Cup Grinders
24970,Diamond Saw Blades,SRCG,Single Row cup Grinders,,E:\IMAGES\ITEMS\product\S\R\Diamond-Products-SRCG-Single-Row-cup.png,Diamond Products,,Designed for general grinding Smooth Finish,"Available in: Delux-Cut, Star Blue, Utility Green, Standard gold, Heavy Duty Orange.",,Diamond Products SRCG Single Row cup Grinders,Single Row cup Grinders
24970,Diamond Saw Blades,TCG,Turbo Cup Grinders,,E:\IMAGES\ITEMS\product\T\C\Diamond-Products-TCG-Turbo-Cup.jpg,Diamond Products,,Special spiral turbo shape for fast aggressive grinding Smooth finish,"Available  in Delux-Cut, Star Blue, Utility Green, Standard Gold, Heavy Duty Orange, Premium Black.",,Diamond Products TCG Turbo Cup Grinders,Turbo Cup Grinders
24970,Diamond Saw Blades,MSB,Masonry Segmented Blades,,E:\IMAGES\ITEMS\product\M\S\Diamond-Products-Masonry-Segmented.jpg,Diamond Products,,Designed for cutting brick and block applications,"Available in Delux-Cut, Star Blue, Standard Gold, Heavy Duty Orange, Premium Black.",,Diamond Products Masonry Segmented Blades,Masonry Segmented Blades
24970,Diamond Saw Blades,SCMB,Silent Core Masonry Blades,,E:\IMAGES\ITEMS\product\S\C\Diamond-Products-SCMB-Silent-Core-Masonry.jpg,Diamond Products,,Laser anchor slot reduce noise levels by -10dB,Available in Heavy Duty Orange and Premium Black.,,Diamond Products SCMB Silent Core Masonry Blades,Silent Core Masonry Blades
24970,Diamond Saw Blades,DWBB,Dry Walk Behind Blades,,E:\IMAGES\ITEMS\product\D\W\Diamond-Products-DWBB-Dry-Walk-Behind.jpg,Diamond Products,,For saws with less than 20 horsepower engines,"Available in Delux-Cut, Star Blue, Standard Gold, Imperial Purple, Heavy duty Orange, Premium Black.",,Diamond Products DWBB Dry Walk Behind Blades,Dry Walk Behind Blades
24970,Diamond Saw Blades,ECDB,Entry Cut Diamond Blade,,E:\IMAGES\ITEMS\product\E\C\Diamond-Products-ECDB-Entry-Cut-Diamond.jpg,Diamond Products,,"Bond specs for soft, medium and hard aggregates",Available in Star Blue and Premium Black.,,Diamond Products ECDB Entry Cut Diamond Blade,Entry Cut Diamond Blade
24970,Diamond Saw Blades,FCB,First cut Blades,,E:\IMAGES\ITEMS\product\F\C\Diamond-Products-FCB-First-cut.jpg,Diamond Products,,Customizable bonds Long life,"Available in Heavy Duty Orange, Premium Black, Pro Heavy Duty",,Diamond Products FCB First cut Blades,First cut Blades
24970,Diamond Saw Blades,2N1TPB,2N1 Tuck Point Blades,,E:\IMAGES\ITEMS\product\2\N\Diamond-Products-2N1-Tuck-Point.jpg,Diamond Products,,Offers faster cutting than standard tuck point blades,Available in Star Blue and Utility Green.,,Diamond Products 2N1 Tuck Point Blades,2N1 Tuck Point Blades
24970,Diamond Saw Blades,3N1TPB,3-in-1 Tuck Point Blades,,E:\IMAGES\ITEMS\product\3\N\Diamond-Products-3N1TPB-3-in-1-Tuck-Point.jpg,Diamond Products,,Offer faster cutting and wider cut,Available in Star Blue and Utility Green.,,Diamond Products 3N1TPB 3-in-1 Tuck Point Blades,3-in-1 Tuck Point Blades
24970,Diamond Saw Blades,HPTPB,High Performance Tuck Point Blade,,E:\IMAGES\ITEMS\product\H\P\Diamond-Products-HPTPB-High-Performance-Tuck-Point.jpg,Diamond Products,,Offers super-fast cutting due to less surface to surface contact,Available in Heavy Duty Orange,,Diamond Products HPTPB High Performance Tuck Point Blade,High Performance Tuck Point Blade
24970,Diamond Saw Blades,STPB,Segmented Tuck Point Blades,,E:\IMAGES\ITEMS\product\S\T\Diamond-Products-STPB-Segmented-Tuck-Point.jpg,Diamond Products,,Used for tuck pointing in mortar joints,"Available in Delux-Cut, Heavy Duty Orange, Standard Gold, Star Blue, Utility Green.",,Diamond Products STPB Segmented Tuck Point Blades,Segmented Tuck Point Blades
24970,Diamond Saw Blades,VTPB,V-Crack Tuck Point Blades,,E:\IMAGES\ITEMS\product\V\T\Diamond-Products-VTPB-V-Crack-Tuck-Point.jpg,Diamond Products,,"Cleans, routs and repairs cracks in concrete and other materials.","Available in Delux-Cut, Heavy Duty Orange, Star Blue",,Diamond Products VTPB V-Crack Tuck Point Blades,V-Crack Tuck Point Blades
24970,Diamond Saw Blades,CRTB,Continuous Rim Tile Blades,,E:\IMAGES\ITEMS\product\C\R\Diamond-Products-CRTB-Continuous-Rim-Tile.jpg,Diamond Products,,"Offers fast, chip free cutting in a wide variety of tile, masonry and stone","Available in  Delux-Cut, Star Blue and Heavy Duty Orange.",,Diamond Products CRTB Continuous Rim Tile Blades,Continuous Rim Tile Blades
24970,Diamond Saw Blades,DBWSW,Wire Saw Wire,,E:\IMAGES\ITEMS\product\D\B\Diamond-Products-DBWSW-Diamond-Beaded-Wire-Saw.jpg,Diamond Products,Diamond Beaded,"For use on all Core cut wire saws for cutting reinforced concrete, masonry and stone","Available in Electro Plated, Premium Black, Supreme Silver.",,Diamond Products DBWSW Diamond Beaded Wire Saw Wire,Wire Saw Wire
29018,Concrete Cutting,CC1000,Joint Cutting Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1000-Joint-Cutting.jpg,Diamond Products,,"Center cut design making it easier to keep the cut straight Power transference to blade drive via 2 molded notch 3VX premium belts for better cutting performance and long belt life Cyclone air cleaner for increased engine longevity 1/8"" steel frame Upcut design for a cleaner cut 1"" or 5/8"" arbor with greaseable bearings Adjustable blade alignment","Maximum Depth of Cut: 2-1/4” Blade Shaft RPM: 3,800 Blade Shaft Diameter: 1” Arbor Size: 1” or 5/8” option Front Wheels: 3” x 2” x 3/4” Rear Wheels: 5” x 2” x 3/4”",,Diamond Products CC1000 Joint Cutting Saw,Joint Cutting Saw
29018,Concrete Cutting,CC1100,Joint Cleaning Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1100-Joint-Cleaning.jpg,Diamond Products,,"Upcut or downcut available Heavy duty adjustable handles Water valve can be mounted on left or right 1"" arbor size and drive pin 11 HP GX-390 Honda engine","Maximum Depth of Cut: 4-5/8” Blade Shaft RPM: 2,650 Blade Shaft Diameter: 1” Arbor Size: 1” Diameter Front Wheels: 3” x 2” x 3/4” Rear Wheels: 8” x 2” x 3/4”",,Diamond Products CC1100 Joint Cleaning Saw,Joint Cleaning Saw
29018,Concrete Cutting,CC1200,Small Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1200-Small-Walk-Behind.jpg,Diamond Products,,"18"" maximum blade capacity 6-5/8"" maximum cutting depth Heavy duty design Slip-on blade guard Left or right side sawing Screw feed raise and lower Cyclone air filter Built-in depth indicator Lifting bale/water tank bracket included for easy transport choice of Robin-Subaru, Honda or Lifan engines Heavy duty handles offer no slack and won't rattle like competitor handles Lightweight enough for 2 people to life and carry","Maximum Depth of Cut with 14” blade: 4-5/8” Maximum Depth of Cut with 18” blade: 6-5/8” Blade Shaft RPM: 2,600 Blade Shaft Diameter: 1-1/4” Arbor Size: 1” with single drive pin Blade Mounting: Right or Left Blade Raise/Lower: Precision screw feed Handle Bars: Adjustable Depth Indicator: Standard",,Diamond Products CC1200 Small Walk Behind Saw,Small Walk Behind Saw
29018,Concrete Cutting,CC1300XL,Small Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1300XL-Small-Walk-Behind.jpg,Diamond Products,,"Heavy duty frame design 7-5/8"" maximum cutting depth Slip-on blade guards Left or right side sawing Screw feed raise and lower 20"" maximum blade capacity Cyclone air filter Through rear axle for added strength Choice of Honda engine or Baldor motor 3 V-belts for extra power delivery to the blade shaft Solid, sealed self aligning blade shaft bearings","Maximum depth of cut with 14” blade: 4-5/8” Maximum depth of cut with 18” blade: 6-5/8” Maximum depth of cut with 20” blade: 7-5/8” Blade shaft RPM: 2,600 Blade shaft diameter: 1-1/4” Arbor size: 1” with drive pin Blade Mounting: Right or Left Blade Raise/Lower: Precision screw feed Handle Bars: Adjustable",,Diamond Products CC1300XL Small Walk Behind Saw,Small Walk Behind Saw
29018,Concrete Cutting,CC1500,Basement Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1500-Basement.jpg,Diamond Products,,"7-5/8"" maximum cutting depth Screw feed raise and lower system 1"" arbor with single drive alignment pin Lightweight aluminum frame Motor can be removed in 3-4 minutes to allow for a single-person operation Electric powered for basement use-no fumes Front pointer for staying on your cut-line","Maximum depth of cut with 14"" blade: 4-5/8"" Maximum depth of cut with 18"" blade: 6-12"" Blade shaft RPM: 2,000 Blade shaft diameter: 1-1/4"" Arbor size: 1 with drive pin Blade Raise/Lower: Precision screw feed Handle Bars: Adjustable",,Diamond Products CC1500 Basement Saw,Basement Saw
29018,Concrete Cutting,CC150-EE,Early Entry Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC150-EE-Early-Entry.jpg,Diamond Products,,"Uses standard 6"" diamond blades with 1"" arbor Mechanical blade depth control Center lift mechanism Integrated lifting handle Special arbors not needed reliable Honda or Briggs engines Two front wheels for greater stability Non-marking polyurethane wheels Long lasting skid-plate","The CC150-EE utilizes a one-inch arbor, allowing you to use standard diamond blades without worrying about special arbors.",,Diamond Products CC150-EE Early Entry Saw,Early Entry Saw
29018,Concrete Cutting,CC1700,Crack Chasing Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1700-Crack-Chasing.jpg,Diamond Products,,Extremely operator friendly Center mounted blade makes following random cracks easy and accurate Safer to operate than carbide cutter units Eliminates percussive fractures often caused by carbide cutters Depth of cut indicator directly in the operator's line of sight minimizes cutting depth and saves on sealant costs Produces a perfect sealant reservoir for maximum pavement life Push button electric depth control on the handle,Use with Crack Saw Diamond Blades for extra smooth routing of even the most erratic random cracks.,,Diamond Products CC1700 Crack Chasing Saw,Crack Chasing Saw
29018,Concrete Cutting,CC1800XL,Medium Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1800XL-Medium-Walk-Behind.jpg,Diamond Products,,"Heavy duty handle design Maximum cutting depth of 7-5/8"" with 20"" blade Left or right side sawing Screw feed raise and lower system Self aligning blade shaft bearings Variety of power options Handles can be pointed in or out for operator ease and comfort Easy access to battery with heavy duty battery isolator switch to prevent battery drain Lifting hook standard on all models Electric start with pull start backup (Briggs model)","CC1800XL Specifications: Maximum depth of cut with 14” blade: 4-5/8” Maximum depth of cut with 18” blade: 6-5/8” Maximum depth of cut with 20” blade: 7-5/8” Blade shaft RPM: 2,600 Blade shaft diameter:  1-1/4” Arbor size: 1” w/drivepin Blade shaft drive: 3 belt for 11HP, 4 belt other Blade mounting: Right or Left Transmission (self propelled only): Eaton Model 6 Drive Speed: 0-80 feet/min Fuel Capacity (gas models): 2 gallons Electric Start (18-23 HP models): Standard Low Oil Alert: Standard Tach/Hour Meter (18-23 HP models): Standard",,Diamond Products CC1800XL Medium Walk Behind Saw,Medium Walk Behind Saw
29018,Concrete Cutting,CC1900-XL,Early Entry Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC1900-XL-Early-Entry-Walk-Behind.jpg,Diamond Products,,"Used for cutting joints in new concrete Heavy duty handle design Maximum cutting depth of 3-1/4"" with 14"" blade Capable of .110"" to .250 thick blades Screw feed raise and lower system Self-aligning blade shaft bearings Electric actuator for raise/lower of saw and skid plate Mechanical pointer","Benefits: Handles can be pointed in or out for operator ease and comfort Easy access to battery with heavy duty batter isolator switch to prevent batter drain Upcut design to keep slurry from going back in the cut Lifting hook for easy transport Replaceable, long-lasting skid plate with side shields allow you to get on the slab extra early",,Diamond Products CC1900-XL Early Entry Walk Behind Saw,Early Entry Walk Behind Saw
29018,Concrete Cutting,CC2500,Medium Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC2500-Medium-Walk-Behind.jpg,Diamond Products,,"Screw feed raise/lower with optional power raise/lower Positive gear drive to rear axle via Eaton hydrostatic transmission 2 position tilt handle bars Rigid high strength 3/16"" steel box frame with heavy bar reinforcement Hydraulic raise/lower offered on all models Maximum cutting depth of 10-3/8"" with 26"" model","CC2500 Specifications: Maximum depth of cut with 14” blade: 4-5/8” Maximum depth of cut with 20” blade: 7-3/8” Maximum depth of cut with 26” blade: 10-3/8” Blade shaft RPM: Varies Blade shaft diameter: 1-1/2” Arbor size: 1” w/drivepin Blade shaft drive: 4 belt thru 25HP, 5 belt for 27HP Blade mounting: Right or Left Transmission (self propelled only): Eaton Model 6 Drive Speed: 0-130 feet/min Fuel Capacity (gas models) 5 gallons  Includes: Electric Start (18-23 HP models)  Low Oil Alert Tach/Hour Meter (18-23 HP models)  Frame Lift Quick Disconnect Blade Flanges  Cutting Depth Indicator Telescoping front pointer",,Diamond Products CC2500 Medium Walk Behind Saw,Medium Walk Behind Saw
29018,Concrete Cutting,CC3500,Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC3500-Walk-Behind.jpg,Diamond Products,,"Maximum 30"" blade capacity Self-propelled hydrostatic transmission Cyclone air cleaner Slip-on blade guard Fits through 30"" door Strongest frame on the market Utilizes many of the same heavy-duty components used on our bigger saws Great mid-size saw for service, utility work and rental",,,Diamond Products CC3500 Walk Behind Saw,Walk Behind Saw
29018,Concrete Cutting,CC3700,Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\Diamond-Products-CC3700-Walk-Behind.jpg,Diamond Products,,"36"" maximum blade capacity Self-propelled hydrostatic transmission Cyclone air cleaner (diesel model) Slip-on blade guard Compact large saw Forward position motor for more weight at the blade and less on the operator Frame design for higher torque from high horsepower engines","CC3700 specifications: Maximum depth of cut with 14” blade: 4-1/2” Maximum depth of cut with 20” blade: 7-1/2” Maximum depth of cut with 26” blade: 10-1/2” Maximum depth of cut with 30” blade: 11-3/4” Blade shaft diameter: 1-3/4” Arbor size: 1” w/drivepin Blade shaft drive: 8 belt Blade mounting: Right or Left Blade raise & lower: Electro-hydraulic pump Transmission: Eaton Model 10 Drive speed: 0-200 feet/min Air filter: 4 stage Fuel capacity (gas models) 6 gallons   Includes: Electric start, Hour Meter, Quick disconnect, blade flanges, Frame lift, Cutting depth indicator ,Telescoping front pointer",,Diamond Products CC3700 Walk Behind Saw,Walk Behind Saw
